Id,Weekly_Sales
35_28_2013-06-21,211524786632583136
35_28_2013-06-28,211524786632583136
35_28_2013-07-05,211524620465091104
35_28_2013-07-12,211524620465091104
35_28_2013-07-19,211524620465091104
35_28_2013-07-26,211524620465091104
35_29_2012-11-02,211526700798405472
35_29_2012-11-09,211526700798405472
35_29_2012-11-16,211526700798405472
35_29_2012-11-23,211526625551708448
35_29_2012-11-30,211526700798405472
35_29_2012-12-07,211526534630913440
35_29_2012-12-14,211526534630913440
35_29_2012-12-21,211526534630913440
35_29_2012-12-28,211526459384216416
35_29_2013-01-04,211528362473325984
35_29_2013-01-11,211528362473325984
35_29_2013-01-18,211528362473325984
35_29_2013-01-25,211528362473325984
35_29_2013-02-01,211528196305833952
35_29_2013-02-08,211528121059136928
35_29_2013-02-15,211528196305833952
35_29_2013-02-22,211528196305833952
35_29_2013-03-01,211528030138341888
35_29_2013-03-08,211528030138341888
35_29_2013-03-15,211528030138341888
35_29_2013-03-22,211528030138341888
35_29_2013-03-29,211528030138341888
35_29_2013-04-05,211527863970849824
35_29_2013-04-12,211527863970849824
35_29_2013-04-19,211527863970849824
35_29_2013-04-26,211527863970849824
35_29_2013-05-03,211527697803357792
35_29_2013-05-10,211527697803357792
35_29_2013-05-17,211527697803357792
35_29_2013-05-24,211527697803357792
35_29_2013-05-31,211527697803357792
35_29_2013-06-07,211527531635865728
35_29_2013-06-14,211527531635865728
35_29_2013-06-21,211527531635865728
35_29_2013-06-28,211527531635865728
35_29_2013-07-05,211527365468373696
35_29_2013-07-12,211527365468373696
35_29_2013-07-19,211527365468373696
35_29_2013-07-26,211527365468373696
35_30_2012-11-02,211529445801688096
35_30_2012-11-09,211529445801688096
35_30_2012-11-16,211529445801688096
35_30_2012-11-23,211529370554991072
35_30_2012-11-30,211529445801688096
35_30_2012-12-07,211529279634196064
35_30_2012-12-14,211529279634196064
35_30_2012-12-21,211529279634196064
35_30_2012-12-28,211529204387499040
35_30_2013-01-04,211531107476608608
35_30_2013-01-11,211531107476608608
35_30_2013-01-18,211531107476608608
35_30_2013-01-25,211531107476608608
35_30_2013-02-01,211530941309116576
35_30_2013-02-08,211530866062419552
35_30_2013-02-15,211530941309116576
35_30_2013-02-22,211530941309116576
35_30_2013-03-01,211530775141624512
35_30_2013-03-08,211530775141624512
35_30_2013-03-15,211530775141624512
35_30_2013-03-22,211530775141624512
35_30_2013-03-29,211530775141624512
35_30_2013-04-05,211530608974132448
35_30_2013-04-12,211530608974132448
35_30_2013-04-19,211530608974132448
35_30_2013-04-26,211530608974132448
35_30_2013-05-03,211530442806640416
35_30_2013-05-10,211530442806640416
35_30_2013-05-17,211530442806640416
35_30_2013-05-24,211530442806640416
35_30_2013-05-31,211530442806640416
35_30_2013-06-07,211530276639148352
35_30_2013-06-14,211530276639148352
35_30_2013-06-21,211530276639148352
35_30_2013-06-28,211530276639148352
35_30_2013-07-05,211530110471656320
35_30_2013-07-12,211530110471656320
35_30_2013-07-19,211530110471656320
35_30_2013-07-26,211530110471656320
35_31_2012-11-02,211532190804970688
35_31_2012-11-09,211532190804970688
35_31_2012-11-16,211532190804970688
35_31_2012-11-23,211532115558273664
35_31_2012-11-30,211532190804970688
35_31_2012-12-07,211532024637478656
35_31_2012-12-14,211532024637478656
35_31_2012-12-21,211532024637478656
35_31_2012-12-28,211531949390781632
35_31_2013-01-04,211533852479891200
35_31_2013-01-11,211533852479891200
35_31_2013-01-18,211533852479891200
35_31_2013-01-25,211533852479891200
35_31_2013-02-01,211533686312399168
35_31_2013-02-08,211533611065702144
35_31_2013-02-15,211533686312399168
35_31_2013-02-22,211533686312399168
35_31_2013-03-01,211533520144907104
35_31_2013-03-08,211533520144907104
35_31_2013-03-15,211533520144907104
35_31_2013-03-22,211533520144907104
35_31_2013-03-29,211533520144907104
35_31_2013-04-05,211533353977415040
35_31_2013-04-12,211533353977415040
35_31_2013-04-19,211533353977415040
35_31_2013-04-26,211533353977415040
35_31_2013-05-03,211533187809923008
35_31_2013-05-10,211533187809923008
35_31_2013-05-17,211533187809923008
35_31_2013-05-24,211533187809923008
35_31_2013-05-31,211533187809923008
35_31_2013-06-07,211533021642430944
35_31_2013-06-14,211533021642430944
35_31_2013-06-21,211533021642430944
35_31_2013-06-28,211533021642430944
35_31_2013-07-05,211532855474938912
35_31_2013-07-12,211532855474938912
35_31_2013-07-19,211532855474938912
35_31_2013-07-26,211532855474938912
35_32_2012-11-02,211534935808253312
35_32_2012-11-09,211534935808253312
35_32_2012-11-16,211534935808253312
35_32_2012-11-23,211534860561556288
35_32_2012-11-30,211534935808253312
35_32_2012-12-07,211534769640761280
35_32_2012-12-14,211534769640761280
35_32_2012-12-21,211534769640761280
35_32_2012-12-28,211534694394064256
35_32_2013-01-04,211536597483173824
35_32_2013-01-11,211536597483173824
35_32_2013-01-18,211536597483173824
35_32_2013-01-25,211536597483173824
35_32_2013-02-01,211536431315681792
35_32_2013-02-08,211536356068984768
35_32_2013-02-15,211536431315681792
35_32_2013-02-22,211536431315681792
35_32_2013-03-01,211536265148189728
35_32_2013-03-08,211536265148189728
35_32_2013-03-15,211536265148189728
35_32_2013-03-22,211536265148189728
35_32_2013-03-29,211536265148189728
35_32_2013-04-05,211536098980697664
35_32_2013-04-12,211536098980697664
35_32_2013-04-19,211536098980697664
35_32_2013-04-26,211536098980697664
35_32_2013-05-03,211535932813205632
35_32_2013-05-10,211535932813205632
35_32_2013-05-17,211535932813205632
35_32_2013-05-24,211535932813205632
35_32_2013-05-31,211535932813205632
35_32_2013-06-07,211535766645713568
35_32_2013-06-14,211535766645713568
35_32_2013-06-21,211535766645713568
35_32_2013-06-28,211535766645713568
35_32_2013-07-05,211535600478221536
35_32_2013-07-12,211535600478221536
35_32_2013-07-19,211535600478221536
35_32_2013-07-26,211535600478221536
35_33_2012-11-02,211537680811535904
35_33_2012-11-09,211537680811535904
35_33_2012-11-16,211537680811535904
35_33_2012-11-23,211537605564838880
35_33_2012-11-30,211537680811535904
35_33_2012-12-07,211537514644043872
35_33_2012-12-14,211537514644043872
35_33_2012-12-21,211537514644043872
35_33_2012-12-28,211537439397346848
35_33_2013-01-04,211539342486456416
35_33_2013-01-11,211539342486456416
35_33_2013-01-18,211539342486456416
35_33_2013-01-25,211539342486456416
35_33_2013-02-01,211539176318964384
35_33_2013-02-08,211539101072267360
35_33_2013-02-15,211539176318964384
35_33_2013-02-22,211539176318964384
35_33_2013-03-01,211539010151472320
35_33_2013-03-08,211539010151472320
35_33_2013-03-15,211539010151472320
35_33_2013-03-22,211539010151472320
35_33_2013-03-29,211539010151472320
35_33_2013-04-05,211538843983980256
35_33_2013-04-12,211538843983980256
35_33_2013-04-19,211538843983980256
35_33_2013-04-26,211538843983980256
35_33_2013-05-03,211538677816488224
35_33_2013-05-10,211538677816488224
35_33_2013-05-17,211538677816488224
35_33_2013-05-24,211538677816488224
35_33_2013-05-31,211538677816488224
35_33_2013-06-07,211538511648996160
35_33_2013-06-14,211538511648996160
35_33_2013-06-21,211538511648996160
35_33_2013-06-28,211538511648996160
35_33_2013-07-05,211538345481504128
35_33_2013-07-12,211538345481504128
35_33_2013-07-19,211538345481504128
35_33_2013-07-26,211538345481504128
35_34_2012-11-02,211540425814818496
35_34_2012-11-09,211540425814818496
35_34_2012-11-16,211540425814818496
35_34_2012-11-23,211540350568121472
35_34_2012-11-30,211540425814818496
35_34_2012-12-07,211540259647326464
35_34_2012-12-14,211540259647326464
35_34_2012-12-21,211540259647326464
35_34_2012-12-28,211540184400629440
35_34_2013-01-04,211542087489739008
35_34_2013-01-11,211542087489739008
35_34_2013-01-18,211542087489739008
35_34_2013-01-25,211542087489739008
35_34_2013-02-01,211541921322246976
35_34_2013-02-08,211541846075549952
35_34_2013-02-15,211541921322246976
35_34_2013-02-22,211541921322246976
35_34_2013-03-01,211541755154754912
35_34_2013-03-08,211541755154754912
35_34_2013-03-15,211541755154754912
35_34_2013-03-22,211541755154754912
35_34_2013-03-29,211541755154754912
35_34_2013-04-05,211541588987262848
35_34_2013-04-12,211541588987262848
35_34_2013-04-19,211541588987262848
35_34_2013-04-26,211541588987262848
35_34_2013-05-03,211541422819770816
35_34_2013-05-10,211541422819770816
35_34_2013-05-17,211541422819770816
35_34_2013-05-24,211541422819770816
35_34_2013-05-31,211541422819770816
35_34_2013-06-07,211541256652278752
35_34_2013-06-14,211541256652278752
35_34_2013-06-21,211541256652278752
35_34_2013-06-28,211541256652278752
35_34_2013-07-05,211541090484786720
35_34_2013-07-12,211541090484786720
35_34_2013-07-19,211541090484786720
35_34_2013-07-26,211541090484786720
35_35_2012-11-02,211543170818101120
35_35_2012-11-09,211543170818101120
35_35_2012-11-16,211543170818101120
35_35_2012-11-23,211543095571404096
35_35_2012-11-30,211543170818101120
35_35_2012-12-07,211543004650609088
35_35_2012-12-14,211543004650609088
35_35_2012-12-21,211543004650609088
35_35_2012-12-28,211542929403912064
35_35_2013-01-04,211544832493021632
35_35_2013-01-11,211544832493021632
35_35_2013-01-18,211544832493021632
35_35_2013-01-25,211544832493021632
35_35_2013-02-01,211544666325529600
35_35_2013-02-08,211544591078832576
35_35_2013-02-15,211544666325529600
35_35_2013-02-22,211544666325529600
35_35_2013-03-01,211544500158037536
35_35_2013-03-08,211544500158037536
35_35_2013-03-15,211544500158037536
35_35_2013-03-22,211544500158037536
35_35_2013-03-29,211544500158037536
35_35_2013-04-05,211544333990545472
35_35_2013-04-12,211544333990545472
35_35_2013-04-19,211544333990545472
35_35_2013-04-26,211544333990545472
35_35_2013-05-03,211544167823053440
35_35_2013-05-10,211544167823053440
35_35_2013-05-17,211544167823053440
35_35_2013-05-24,211544167823053440
35_35_2013-05-31,211544167823053440
35_35_2013-06-07,211544001655561376
35_35_2013-06-14,211544001655561376
35_35_2013-06-21,211544001655561376
35_35_2013-06-28,211544001655561376
35_35_2013-07-05,211543835488069344
35_35_2013-07-12,211543835488069344
35_35_2013-07-19,211543835488069344
35_35_2013-07-26,211543835488069344
35_36_2012-11-02,211545915821383712
35_36_2012-11-09,211545915821383712
35_36_2012-11-16,211545915821383712
35_36_2012-11-23,211545840574686688
35_36_2012-11-30,211545915821383712
35_36_2012-12-07,211545749653891680
35_36_2012-12-14,211545749653891680
35_36_2012-12-21,211545749653891680
35_36_2012-12-28,211545674407194656
35_36_2013-01-04,211547577496304224
35_36_2013-01-11,211547577496304224
35_36_2013-01-18,211547577496304224
35_36_2013-01-25,211547577496304224
35_36_2013-02-01,211547411328812192
35_36_2013-02-08,211547336082115168
35_36_2013-02-15,211547411328812192
35_36_2013-02-22,211547411328812192
35_36_2013-03-01,211547245161320128
35_36_2013-03-08,211547245161320128
35_36_2013-03-15,211547245161320128
35_36_2013-03-22,211547245161320128
35_36_2013-03-29,211547245161320128
35_36_2013-04-05,211547078993828064
35_36_2013-04-12,211547078993828064
35_36_2013-04-19,211547078993828064
35_36_2013-04-26,211547078993828064
35_36_2013-05-03,211546912826336032
35_36_2013-05-10,211546912826336032
35_36_2013-05-17,211546912826336032
35_36_2013-05-24,211546912826336032
35_36_2013-05-31,211546912826336032
35_36_2013-06-07,211546746658843968
35_36_2013-06-14,211546746658843968
35_36_2013-06-21,211546746658843968
35_36_2013-06-28,211546746658843968
35_36_2013-07-05,211546580491351936
35_36_2013-07-12,211546580491351936
35_36_2013-07-19,211546580491351936
35_36_2013-07-26,211546580491351936
35_38_2012-11-02,211551405827948928
35_38_2012-11-09,211551405827948928
35_38_2012-11-16,211551405827948928
35_38_2012-11-23,211551330581251904
35_38_2012-11-30,211551405827948928
35_38_2012-12-07,211551239660456896
35_38_2012-12-14,211551239660456896
35_38_2012-12-21,211551239660456896
35_38_2012-12-28,211551164413759872
35_38_2013-01-04,211553067502869440
35_38_2013-01-11,211553067502869440
35_38_2013-01-18,211553067502869440
35_38_2013-01-25,211553067502869440
35_38_2013-02-01,211552901335377408
35_38_2013-02-08,211552826088680384
35_38_2013-02-15,211552901335377408
35_38_2013-02-22,211552901335377408
35_38_2013-03-01,211552735167885344
35_38_2013-03-08,211552735167885344
35_38_2013-03-15,211552735167885344
35_38_2013-03-22,211552735167885344
35_38_2013-03-29,211552735167885344
35_38_2013-04-05,211552569000393280
35_38_2013-04-12,211552569000393280
35_38_2013-04-19,211552569000393280
35_38_2013-04-26,211552569000393280
35_38_2013-05-03,211552402832901248
35_38_2013-05-10,211552402832901248
35_38_2013-05-17,211552402832901248
35_38_2013-05-24,211552402832901248
35_38_2013-05-31,211552402832901248
35_38_2013-06-07,211552236665409184
35_38_2013-06-14,211552236665409184
35_38_2013-06-21,211552236665409184
35_38_2013-06-28,211552236665409184
35_38_2013-07-05,211552070497917152
35_38_2013-07-12,211552070497917152
35_38_2013-07-19,211552070497917152
35_38_2013-07-26,211552070497917152
35_40_2012-11-02,211556895834514144
35_40_2012-11-09,211556895834514144
35_40_2012-11-16,211556895834514144
35_40_2012-11-23,211556820587817120
35_40_2012-11-30,211556895834514144
35_40_2012-12-07,211556729667022112
35_40_2012-12-14,211556729667022112
35_40_2012-12-21,211556729667022112
35_40_2012-12-28,211556654420325088
35_40_2013-01-04,211558557509434656
35_40_2013-01-11,211558557509434656
35_40_2013-01-18,211558557509434656
35_40_2013-01-25,211558557509434656
35_40_2013-02-01,211558391341942624
35_40_2013-02-08,211558316095245600
35_40_2013-02-15,211558391341942624
35_40_2013-02-22,211558391341942624
35_40_2013-03-01,211558225174450560
35_40_2013-03-08,211558225174450560
35_40_2013-03-15,211558225174450560
35_40_2013-03-22,211558225174450560
35_40_2013-03-29,211558225174450560
35_40_2013-04-05,211558059006958496
35_40_2013-04-12,211558059006958496
35_40_2013-04-19,211558059006958496
35_40_2013-04-26,211558059006958496
35_40_2013-05-03,211557892839466464
35_40_2013-05-10,211557892839466464
35_40_2013-05-17,211557892839466464
35_40_2013-05-24,211557892839466464
35_40_2013-05-31,211557892839466464
35_40_2013-06-07,211557726671974400
35_40_2013-06-14,211557726671974400
35_40_2013-06-21,211557726671974400
35_40_2013-06-28,211557726671974400
35_40_2013-07-05,211557560504482368
35_40_2013-07-12,211557560504482368
35_40_2013-07-19,211557560504482368
35_40_2013-07-26,211557560504482368
35_41_2012-11-02,211559640837796736
35_41_2012-11-09,211559640837796736
35_41_2012-11-16,211559640837796736
35_41_2012-11-23,211559565591099712
35_41_2012-11-30,211559640837796736
35_41_2012-12-07,211559474670304704
35_41_2012-12-14,211559474670304704
35_41_2012-12-21,211559474670304704
35_41_2012-12-28,211559399423607680
35_41_2013-01-04,211561302512717248
35_41_2013-01-11,211561302512717248
35_41_2013-01-18,211561302512717248
35_41_2013-01-25,211561302512717248
35_41_2013-02-01,211561136345225216
35_41_2013-02-08,211561061098528192
35_41_2013-02-15,211561136345225216
35_41_2013-02-22,211561136345225216
35_41_2013-03-01,211560970177733152
35_41_2013-03-08,211560970177733152
35_41_2013-03-15,211560970177733152
35_41_2013-03-22,211560970177733152
35_41_2013-03-29,211560970177733152
35_41_2013-04-05,211560804010241088
35_41_2013-04-12,211560804010241088
35_41_2013-04-19,211560804010241088
35_41_2013-04-26,211560804010241088
35_41_2013-05-03,211560637842749056
35_41_2013-05-10,211560637842749056
35_41_2013-05-17,211560637842749056
35_41_2013-05-24,211560637842749056
35_41_2013-05-31,211560637842749056
35_41_2013-06-07,211560471675256992
35_41_2013-06-14,211560471675256992
35_41_2013-06-21,211560471675256992
35_41_2013-06-28,211560471675256992
35_41_2013-07-05,211560305507764960
35_41_2013-07-12,211560305507764960
35_41_2013-07-19,211560305507764960
35_41_2013-07-26,211560305507764960
35_42_2012-11-02,211562385841079360
35_42_2012-11-09,211562385841079360
35_42_2012-11-16,211562385841079360
35_42_2012-11-23,211562310594382336
35_42_2012-11-30,211562385841079360
35_42_2012-12-07,211562219673587328
35_42_2012-12-14,211562219673587328
35_42_2012-12-21,211562219673587328
35_42_2012-12-28,211562144426890304
35_42_2013-01-04,211564047515999872
35_42_2013-01-11,211564047515999872
35_42_2013-01-18,211564047515999872
35_42_2013-01-25,211564047515999872
35_42_2013-02-01,211563881348507840
35_42_2013-02-08,211563806101810816
35_42_2013-02-15,211563881348507840
35_42_2013-02-22,211563881348507840
35_42_2013-03-01,211563715181015776
35_42_2013-03-08,211563715181015776
35_42_2013-03-15,211563715181015776
35_42_2013-03-22,211563715181015776
35_42_2013-03-29,211563715181015776
35_42_2013-04-05,211563549013523712
35_42_2013-04-12,211563549013523712
35_42_2013-04-19,211563549013523712
35_42_2013-04-26,211563549013523712
35_42_2013-05-03,211563382846031680
35_42_2013-05-10,211563382846031680
35_42_2013-05-17,211563382846031680
35_42_2013-05-24,211563382846031680
35_42_2013-05-31,211563382846031680
35_42_2013-06-07,211563216678539616
35_42_2013-06-14,211563216678539616
35_42_2013-06-21,211563216678539616
35_42_2013-06-28,211563216678539616
35_42_2013-07-05,211563050511047584
35_42_2013-07-12,211563050511047584
35_42_2013-07-19,211563050511047584
35_42_2013-07-26,211563050511047584
35_44_2012-11-02,211567875847644576
35_44_2012-11-09,211567875847644576
35_44_2012-11-16,211567875847644576
35_44_2012-11-23,211567800600947552
35_44_2012-11-30,211567875847644576
35_44_2012-12-07,211567709680152544
35_44_2012-12-14,211567709680152544
35_44_2012-12-21,211567709680152544
35_44_2012-12-28,211567634433455520
35_44_2013-01-04,211569537522565088
35_44_2013-01-11,211569537522565088
35_44_2013-01-18,211569537522565088
35_44_2013-01-25,211569537522565088
35_44_2013-02-01,211569371355073056
35_44_2013-02-08,211569296108376032
35_44_2013-02-15,211569371355073056
35_44_2013-02-22,211569371355073056
35_44_2013-03-01,211569205187580992
35_44_2013-03-08,211569205187580992
35_44_2013-03-15,211569205187580992
35_44_2013-03-22,211569205187580992
35_44_2013-03-29,211569205187580992
35_44_2013-04-05,211569039020088928
35_44_2013-04-12,211569039020088928
35_44_2013-04-19,211569039020088928
35_44_2013-04-26,211569039020088928
35_44_2013-05-03,211568872852596896
35_44_2013-05-10,211568872852596896
35_44_2013-05-17,211568872852596896
35_44_2013-05-24,211568872852596896
35_44_2013-05-31,211568872852596896
35_44_2013-06-07,211568706685104832
35_44_2013-06-14,211568706685104832
35_44_2013-06-21,211568706685104832
35_44_2013-06-28,211568706685104832
35_44_2013-07-05,211568540517612800
35_44_2013-07-12,211568540517612800
35_44_2013-07-19,211568540517612800
35_44_2013-07-26,211568540517612800
35_46_2012-11-02,211573365854209760
35_46_2012-11-09,211573365854209760
35_46_2012-11-16,211573365854209760
35_46_2012-11-23,211573290607512736
35_46_2012-11-30,211573365854209760
35_46_2012-12-07,211573199686717728
35_46_2012-12-14,211573199686717728
35_46_2012-12-21,211573199686717728
35_46_2012-12-28,211573124440020704
35_46_2013-01-04,211575027529130272
35_46_2013-01-11,211575027529130272
35_46_2013-01-18,211575027529130272
35_46_2013-01-25,211575027529130272
35_46_2013-02-01,211574861361638240
35_46_2013-02-08,211574786114941216
35_46_2013-02-15,211574861361638240
35_46_2013-02-22,211574861361638240
35_46_2013-03-01,211574695194146176
35_46_2013-03-08,211574695194146176
35_46_2013-03-15,211574695194146176
35_46_2013-03-22,211574695194146176
35_46_2013-03-29,211574695194146176
35_46_2013-04-05,211574529026654112
35_46_2013-04-12,211574529026654112
35_46_2013-04-19,211574529026654112
35_46_2013-04-26,211574529026654112
35_46_2013-05-03,211574362859162080
35_46_2013-05-10,211574362859162080
35_46_2013-05-17,211574362859162080
35_46_2013-05-24,211574362859162080
35_46_2013-05-31,211574362859162080
35_46_2013-06-07,211574196691670016
35_46_2013-06-14,211574196691670016
35_46_2013-06-21,211574196691670016
35_46_2013-06-28,211574196691670016
35_46_2013-07-05,211574030524177984
35_46_2013-07-12,211574030524177984
35_46_2013-07-19,211574030524177984
35_46_2013-07-26,211574030524177984
35_47_2012-12-21,211575944690000352
35_47_2012-12-28,211575869443303328
35_47_2013-02-15,211577606364920864
35_47_2013-03-29,211577440197428800
35_47_2013-04-12,211577274029936736
35_47_2013-06-14,211576941694952640
35_49_2012-11-09,211581600864057600
35_49_2012-11-16,211581600864057600
35_49_2012-11-23,211581525617360576
35_49_2012-11-30,211581600864057600
35_49_2012-12-21,211581434696565568
35_49_2012-12-28,211581359449868544
35_49_2013-01-11,211583262538978112
35_49_2013-01-25,211583262538978112
35_49_2013-02-08,211583021124789056
35_49_2013-03-01,211582930203994016
35_49_2013-03-29,211582930203994016
35_49_2013-04-05,211582764036501952
35_49_2013-04-12,211582764036501952
35_49_2013-04-19,211582764036501952
35_49_2013-04-26,211582764036501952
35_49_2013-05-03,211582597869009920
35_49_2013-05-10,211582597869009920
35_49_2013-05-17,211582597869009920
35_49_2013-05-24,211582597869009920
35_49_2013-05-31,211582597869009920
35_49_2013-06-07,211582431701517856
35_49_2013-06-14,211582431701517856
35_49_2013-06-21,211582431701517856
35_49_2013-06-28,211582431701517856
35_49_2013-07-05,211582265534025824
35_49_2013-07-12,211582265534025824
35_49_2013-07-19,211582265534025824
35_49_2013-07-26,211582265534025824
35_52_2012-11-02,211589835873905408
35_52_2012-11-09,211589835873905408
35_52_2012-11-16,211589835873905408
35_52_2012-11-23,211589760627208384
35_52_2012-11-30,211589835873905408
35_52_2012-12-07,211589669706413376
35_52_2012-12-14,211589669706413376
35_52_2012-12-21,211589669706413376
35_52_2012-12-28,211589594459716352
35_52_2013-01-04,211591497548825920
35_52_2013-01-11,211591497548825920
35_52_2013-01-18,211591497548825920
35_52_2013-01-25,211591497548825920
35_52_2013-02-01,211591331381333888
35_52_2013-02-08,211591256134636864
35_52_2013-02-15,211591331381333888
35_52_2013-02-22,211591331381333888
35_52_2013-03-01,211591165213841824
35_52_2013-03-08,211591165213841824
35_52_2013-03-15,211591165213841824
35_52_2013-03-22,211591165213841824
35_52_2013-03-29,211591165213841824
35_52_2013-04-05,211590999046349760
35_52_2013-04-12,211590999046349760
35_52_2013-04-19,211590999046349760
35_52_2013-04-26,211590999046349760
35_52_2013-05-03,211590832878857728
35_52_2013-05-10,211590832878857728
35_52_2013-05-17,211590832878857728
35_52_2013-05-24,211590832878857728
35_52_2013-05-31,211590832878857728
35_52_2013-06-07,211590666711365664
35_52_2013-06-14,211590666711365664
35_52_2013-06-21,211590666711365664
35_52_2013-06-28,211590666711365664
35_52_2013-07-05,211590500543873632
35_52_2013-07-12,211590500543873632
35_52_2013-07-19,211590500543873632
35_52_2013-07-26,211590500543873632
35_54_2012-11-02,211595325880470624
35_54_2012-11-09,211595325880470624
35_54_2012-11-16,211595325880470624
35_54_2012-11-23,211595250633773600
35_54_2012-11-30,211595325880470624
35_54_2012-12-07,211595159712978592
35_54_2012-12-14,211595159712978592
35_54_2012-12-21,211595159712978592
35_54_2012-12-28,211595084466281568
35_54_2013-01-11,211596987555391136
35_54_2013-01-18,211596987555391136
35_54_2013-01-25,211596987555391136
35_54_2013-02-01,211596821387899104
35_54_2013-02-15,211596821387899104
35_54_2013-02-22,211596821387899104
35_54_2013-03-08,211596655220407040
35_54_2013-03-15,211596655220407040
35_54_2013-03-22,211596655220407040
35_54_2013-04-05,211596489052914976
35_54_2013-04-12,211596489052914976
35_54_2013-05-10,211596322885422944
35_54_2013-05-17,211596322885422944
35_54_2013-05-24,211596322885422944
35_54_2013-05-31,211596322885422944
35_54_2013-06-14,211596156717930880
35_54_2013-07-05,211595990550438848
35_54_2013-07-19,211595990550438848
35_54_2013-07-26,211595990550438848
35_55_2012-11-02,211598070883753216
35_55_2012-11-09,211598070883753216
35_55_2012-11-16,211598070883753216
35_55_2012-11-23,211597995637056192
35_55_2012-11-30,211598070883753216
35_55_2012-12-07,211597904716261184
35_55_2012-12-14,211597904716261184
35_55_2012-12-21,211597904716261184
35_55_2012-12-28,211597829469564160
35_55_2013-01-04,211599732558673728
35_55_2013-01-11,211599732558673728
35_55_2013-01-18,211599732558673728
35_55_2013-01-25,211599732558673728
35_55_2013-02-01,211599566391181696
35_55_2013-02-08,211599491144484672
35_55_2013-02-15,211599566391181696
35_55_2013-02-22,211599566391181696
35_55_2013-03-01,211599400223689632
35_55_2013-03-08,211599400223689632
35_55_2013-03-15,211599400223689632
35_55_2013-03-22,211599400223689632
35_55_2013-03-29,211599400223689632
35_55_2013-04-05,211599234056197568
35_55_2013-04-12,211599234056197568
35_55_2013-04-19,211599234056197568
35_55_2013-04-26,211599234056197568
35_55_2013-05-03,211599067888705536
35_55_2013-05-10,211599067888705536
35_55_2013-05-17,211599067888705536
35_55_2013-05-24,211599067888705536
35_55_2013-05-31,211599067888705536
35_55_2013-06-07,211598901721213472
35_55_2013-06-14,211598901721213472
35_55_2013-06-21,211598901721213472
35_55_2013-06-28,211598901721213472
35_55_2013-07-05,211598735553721440
35_55_2013-07-12,211598735553721440
35_55_2013-07-19,211598735553721440
35_55_2013-07-26,211598735553721440
35_56_2012-11-02,211600815887035808
35_56_2012-11-09,211600815887035808
35_56_2012-11-16,211600815887035808
35_56_2012-11-23,211600740640338784
35_56_2012-11-30,211600815887035808
35_56_2012-12-07,211600649719543776
35_56_2012-12-14,211600649719543776
35_56_2012-12-21,211600649719543776
35_56_2012-12-28,211600574472846752
35_56_2013-01-11,211602477561956320
35_56_2013-01-18,211602477561956320
35_56_2013-01-25,211602477561956320
35_56_2013-02-01,211602311394464288
35_56_2013-02-08,211602236147767264
35_56_2013-02-15,211602311394464288
35_56_2013-02-22,211602311394464288
35_56_2013-03-01,211602145226972224
35_56_2013-03-08,211602145226972224
35_56_2013-03-15,211602145226972224
35_56_2013-03-22,211602145226972224
35_56_2013-03-29,211602145226972224
35_56_2013-04-05,211601979059480160
35_56_2013-04-12,211601979059480160
35_56_2013-04-19,211601979059480160
35_56_2013-04-26,211601979059480160
35_56_2013-05-03,211601812891988128
35_56_2013-05-10,211601812891988128
35_56_2013-05-17,211601812891988128
35_56_2013-05-24,211601812891988128
35_56_2013-05-31,211601812891988128
35_56_2013-06-07,211601646724496064
35_56_2013-06-14,211601646724496064
35_56_2013-06-21,211601646724496064
35_56_2013-06-28,211601646724496064
35_56_2013-07-05,211601480557004032
35_56_2013-07-12,211601480557004032
35_56_2013-07-19,211601480557004032
35_56_2013-07-26,211601480557004032
35_58_2012-11-02,211606305893601024
35_58_2012-11-09,211606305893601024
35_58_2012-11-16,211606305893601024
35_58_2012-11-23,211606230646904000
35_58_2012-11-30,211606305893601024
35_58_2012-12-07,211606139726108992
35_58_2012-12-14,211606139726108992
35_58_2012-12-21,211606139726108992
35_58_2012-12-28,211606064479411968
35_58_2013-01-04,211607967568521536
35_58_2013-01-11,211607967568521536
35_58_2013-01-18,211607967568521536
35_58_2013-01-25,211607967568521536
35_58_2013-02-01,211607801401029504
35_58_2013-02-08,211607726154332480
35_58_2013-02-15,211607801401029504
35_58_2013-02-22,211607801401029504
35_58_2013-03-01,211607635233537440
35_58_2013-03-08,211607635233537440
35_58_2013-03-15,211607635233537440
35_58_2013-03-22,211607635233537440
35_58_2013-03-29,211607635233537440
35_58_2013-04-05,211607469066045376
35_58_2013-04-12,211607469066045376
35_58_2013-04-19,211607469066045376
35_58_2013-04-26,211607469066045376
35_58_2013-05-03,211607302898553344
35_58_2013-05-10,211607302898553344
35_58_2013-05-17,211607302898553344
35_58_2013-05-24,211607302898553344
35_58_2013-05-31,211607302898553344
35_58_2013-06-07,211607136731061280
35_58_2013-06-14,211607136731061280
35_58_2013-06-21,211607136731061280
35_58_2013-06-28,211607136731061280
35_58_2013-07-05,211606970563569248
35_58_2013-07-12,211606970563569248
35_58_2013-07-19,211606970563569248
35_58_2013-07-26,211606970563569248
35_59_2012-11-02,211609050896883648
35_59_2012-11-09,211609050896883648
35_59_2012-11-16,211609050896883648
35_59_2012-11-23,211608975650186624
35_59_2012-11-30,211609050896883648
35_59_2012-12-07,211608884729391616
35_59_2012-12-14,211608884729391616
35_59_2012-12-21,211608884729391616
